file_path,folder,prob_unclustered,prob_clustered,prob_nonmono,max_probability,prediction,uncertain,label_studio_id
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0047_slide1_7.png,Unusable,0.5837,0.1809,0.2354,0.5837,Unclustered,True,66713
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0077_slide1_6.png,Clustered_cell,0.4082,0.5838,0.0081,0.5838,Clustered,True,469446
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0007_slide1_1.png,Monocyte_without_RBC,0.5839,0.0139,0.4022,0.5839,Unclustered,True,220411
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0051_slide2_4.png,Monocyte_without_RBC,0.4104,0.0056,0.584,0.584,NonMonocyte,True,62929
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0151_slide2_1.png,Clustered_cell,0.5841,0.2495,0.1665,0.5841,Unclustered,True,65649
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0003_slide1_5.png,Clustered_cell,0.0666,0.5842,0.3492,0.5842,Clustered,True,60226
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0168_slide1_3.png,Clustered_cell,0.4065,0.5843,0.0093,0.5843,Clustered,True,479841
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0029_slide1_2.png,Unusable,0.3758,0.0399,0.5843,0.5843,NonMonocyte,True,62615
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0179_slide1_6.png,Unusable,0.0008,0.5843,0.4149,0.5843,Clustered,True,61861
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x007_y004_cell_0079_slide1_6.png,Lymphocyte,0.4069,0.0087,0.5843,0.5843,NonMonocyte,True,221405
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0012_slide2_4.png,Monocyte_without_RBC,0.5843,0.0128,0.4029,0.5843,Unclustered,True,60415
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0029_slide2_3.png,Monocyte_without_RBC,0.5845,0.009,0.4065,0.5845,Unclustered,True,66465
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0013_slide2_5.png,Monocyte_without_RBC,0.5845,0.408,0.0075,0.5845,Unclustered,True,58352
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0165_slide1_8.png,Monocyte_without_RBC,0.5845,0.4048,0.0107,0.5845,Unclustered,True,469985
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0212_slide1_6.png,Clustered_cell,0.1958,0.2196,0.5846,0.5846,NonMonocyte,True,63830
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0217_slide1_4.png,Monocyte_without_RBC,0.5847,0.3993,0.016,0.5847,Unclustered,True,61973
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0041_slide1_2.png,Monocyte_without_RBC,0.032,0.5849,0.3832,0.5849,Clustered,True,58735
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0011_slide2_1.png,Unusable,0.4123,0.0027,0.585,0.585,NonMonocyte,True,62346
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0087_slide2_1.png,Clustered_cell,0.585,0.3279,0.0871,0.585,Unclustered,True,61318
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0133_slide1_2.png,Clustered_cell,0.5852,0.3318,0.083,0.5852,Unclustered,True,67500
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0114_slide2_1.png,Unusable,0.5853,0.0534,0.3613,0.5853,Unclustered,True,63448
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0017_slide1_6.png,Clustered_cell,0.3972,0.5853,0.0176,0.5853,Clustered,True,66277
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0104_slide2_6.png,Monocyte_without_RBC,0.4099,0.5854,0.0047,0.5854,Clustered,True,57594
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0069_slide2_5.png,Clustered_cell,0.4078,0.5854,0.0068,0.5854,Clustered,True,63137
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0121_slide1_6.png,Clustered_cell,0.0002,0.4143,0.5854,0.5854,NonMonocyte,True,67414
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0069_slide2_4.png,Monocyte_without_RBC,0.346,0.0684,0.5855,0.5855,NonMonocyte,True,57281
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0135_slide1_6.png,Monocyte_without_RBC,0.5855,0.2139,0.2006,0.5855,Unclustered,True,65584
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0029_slide1_6.png,Clustered_cell,0.4126,0.5857,0.0017,0.5857,Clustered,True,62619
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0188_slide1_4.png,Clustered_cell,0.5857,0.312,0.1024,0.5857,Unclustered,True,63758
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0041_slide2_2.png,Monocyte_without_RBC,0.4083,0.006,0.5858,0.5858,NonMonocyte,True,64695
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0014_slide2_4.png,Clustered_cell,0.2043,0.5858,0.2099,0.5858,Clustered,True,64275
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0020_slide1_2.png,Unusable,0.0787,0.3353,0.5861,0.5861,NonMonocyte,True,62486
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y007_cell_0014_slide2_4.png,Monocyte_with_RBC,0.5861,0.0057,0.4081,0.5861,Unclustered,True,68317
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0192_slide1_5.png,Clustered_cell,0.4082,0.5862,0.0056,0.5862,Clustered,True,59811
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0280_slide1_2.png,Unusable,0.0005,0.4133,0.5863,0.5863,NonMonocyte,True,220160
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0006_slide3_7.png,Monocyte_without_RBC,0.5864,0.0257,0.3879,0.5864,Unclustered,True,220409
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0056_slide1_6.png,Clustered_cell,0.0018,0.4116,0.5866,0.5866,NonMonocyte,True,61020
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0020_slide1_6.png,Monocyte_without_RBC,0.2042,0.5866,0.2091,0.5866,Clustered,True,64366
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y009_cell_0016_slide1_8.png,Monocyte_without_RBC,0.5868,0.3873,0.0259,0.5868,Unclustered,True,483985
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y001_cell_0304_slide1_5.png,Monocyte_with_RBC,0.5868,0.3977,0.0155,0.5868,Unclustered,True,58044
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0078_slide1_2.png,Monocyte_without_RBC,0.409,0.0041,0.5869,0.5869,NonMonocyte,True,221391
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0330_slide1_4.png,Clustered_cell,0.587,0.3091,0.1039,0.587,Unclustered,True,65943
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0006_slide3_1.png,Monocyte_without_RBC,0.3886,0.0245,0.587,0.587,NonMonocyte,True,56293
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0245_slide1_4.png,Clustered_cell,0.4062,0.5871,0.0067,0.5871,Clustered,True,67951
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0025_slide1_6.png,Clustered_cell,0.2383,0.1746,0.5871,0.5871,NonMonocyte,True,64446
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y006_cell_0181_slide1_4.png,Monocyte_without_RBC,0.5872,0.0087,0.4041,0.5872,Unclustered,True,479905
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0022_slide2_1.png,Clustered_cell,0.4059,0.5872,0.0069,0.5872,Clustered,True,64401
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0004_slide2_8.png,Monocyte_without_RBC,0.5874,0.0055,0.4071,0.5874,Unclustered,True,220363
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0195_slide1_6.png,RBC alone,0.4101,0.0022,0.5877,0.5877,NonMonocyte,True,59824
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y001_cell_0312_slide1_5.png,Monocyte_with_RBC,0.5877,0.3971,0.0151,0.5877,Unclustered,True,58052
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0013_slide1_2.png,Monocyte_without_RBC,0.3786,0.0336,0.5878,0.5878,NonMonocyte,True,64248
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0200_slide1_4.png,Clustered_cell,0.4001,0.5878,0.0122,0.5878,Clustered,True,61922
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0053_slide1_8.png,Monocyte_without_RBC,0.5879,0.0182,0.3939,0.5879,Unclustered,True,62950
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0006_slide2_5.png,Unusable,0.403,0.0091,0.5879,0.5879,NonMonocyte,True,64115
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y006_cell_0213_slide1_4.png,Unusable,0.0126,0.3993,0.5881,0.5881,NonMonocyte,True,479981
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0033_slide2_6.png,Monocyte_without_RBC,0.5881,0.0055,0.4064,0.5881,Unclustered,True,64580
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0053_slide2_5.png,Monocyte_without_RBC,0.5884,0.3985,0.0131,0.5884,Unclustered,True,64861
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0350_slide1_2.png,Clustered_cell,0.3919,0.5884,0.0197,0.5884,Clustered,True,60171
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0093_slide1_5.png,Clustered_cell,0.357,0.5885,0.0545,0.5885,Clustered,True,61364
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y013_cell_0022_slide1_5.png,Unusable,0.0072,0.404,0.5887,0.5887,NonMonocyte,True,494995
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0028_slide2_2.png,Monocyte_without_RBC,0.387,0.5888,0.0242,0.5888,Clustered,True,58574
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0129_slide1_4.png,Monocyte_without_RBC,0.4097,0.0015,0.5888,0.5888,NonMonocyte,True,67474
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0075_slide1_7.png,Monocyte_without_RBC,0.5888,0.0015,0.4097,0.5888,Unclustered,True,221366
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0049_slide1_3.png,Clustered_cell,0.0057,0.5888,0.4055,0.5888,Clustered,True,66735
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0173_slide1_2.png,Clustered_cell,0.0005,0.5889,0.4106,0.5889,Clustered,True,219765
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0164_slide1_8.png,Monocyte_without_RBC,0.5889,0.2991,0.112,0.5889,Unclustered,True,469981
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0003_slide2_5.png,Clustered_cell,0.5891,0.2669,0.144,0.5891,Unclustered,True,64045
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0064_slide2_6.png,Unusable,0.5893,0.1806,0.2301,0.5893,Unclustered,True,57230
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0015_slide1_8.png,Monocyte_without_RBC,0.5896,0.0194,0.391,0.5896,Unclustered,True,220562
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0251_slide1_6.png,Clustered_cell,0.0009,0.5896,0.4095,0.5896,Clustered,True,60048
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0156_slide1_6.png,Monocyte_without_RBC,0.4043,0.0061,0.5897,0.5897,NonMonocyte,True,221913
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0223_slide1_2.png,Clustered_cell,0.0009,0.5899,0.4092,0.5899,Clustered,True,59933
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0255_slide1_5.png,Unusable,0.3603,0.0498,0.5899,0.5899,NonMonocyte,True,62057
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0019_slide1_6.png,Monocyte_without_RBC,0.3995,0.0106,0.5899,0.5899,NonMonocyte,True,64350
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0041_slide1_3.png,Monocyte_without_RBC,0.5899,0.2199,0.1902,0.5899,Unclustered,True,60831
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0063_slide2_5.png,Clustered_cell,0.59,0.2769,0.1331,0.59,Unclustered,True,64979
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0053_slide1_3.png,Monocyte_without_RBC,0.59,0.1323,0.2777,0.59,Unclustered,True,64853
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0019_slide1_4.png,Monocyte_without_RBC,0.5903,0.2989,0.1108,0.5903,Unclustered,True,62473
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0055_slide2_1.png,Monocyte_without_RBC,0.5906,0.0236,0.3858,0.5906,Unclustered,True,58912
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y007_cell_0014_slide2_3.png,Lymphocyte,0.4068,0.0026,0.5906,0.5906,NonMonocyte,True,68316
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0015_slide1_4.png,Clustered_cell,0.5907,0.0263,0.3831,0.5907,Unclustered,True,56489
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0028_slide2_7.png,Monocyte_without_RBC,0.4056,0.0037,0.5907,0.5907,NonMonocyte,True,64503
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0125_slide1_6.png,Clustered_cell,0.0035,0.591,0.4055,0.591,Clustered,True,67446
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0107_slide1_6.png,Clustered_cell,0.3815,0.591,0.0275,0.591,Clustered,True,61477
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0220_slide1_5.png,Clustered_cell,0.4008,0.5911,0.0081,0.5911,Clustered,True,57960
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0175_slide1_2.png,Clustered_cell,0.0019,0.5914,0.4067,0.5914,Clustered,True,479875
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y007_cell_0007_slide3_4.png,Unusable,0.3739,0.0347,0.5914,0.5914,NonMonocyte,True,68197
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0063_slide2_3.png,RBC alone,0.4025,0.0061,0.5914,0.5914,NonMonocyte,True,59003
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0002_slide3_8.png,Monocyte_without_RBC,0.5915,0.0325,0.376,0.5915,Unclustered,True,64032
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0141_slide1_4.png,Clustered_cell,0.0011,0.4074,0.5915,0.5915,NonMonocyte,True,469884
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0158_slide1_6.png,Monocyte_without_RBC,0.375,0.5916,0.0333,0.5916,Clustered,True,59664
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0094_slide1_2.png,Clustered_cell,0.0515,0.5916,0.3568,0.5916,Clustered,True,67180
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0032_slide2_4.png,Unusable,0.5918,0.0557,0.3525,0.5918,Unclustered,True,56802
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0045_slide2_5.png,Monocyte_without_RBC,0.5919,0.008,0.4001,0.5919,Unclustered,True,62849
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y010_cell_0096_slide1_3.png,Clustered_cell,0.0133,0.592,0.3947,0.592,Clustered,True,494507
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0197_slide1_4.png,Clustered_cell,0.592,0.2335,0.1746,0.592,Unclustered,True,479949
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0004_slide1_4.png,Clustered_cell,0.0013,0.4067,0.592,0.592,NonMonocyte,True,220351
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0026_slide1_4.png,Lymphocyte,0.5921,0.0057,0.4022,0.5921,Unclustered,True,60622
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0010_slide1_8.png,Clustered_cell,0.0009,0.5926,0.4065,0.5926,Clustered,True,64199
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0058_slide2_2.png,Clustered_cell,0.3764,0.5928,0.0309,0.5928,Clustered,True,58947
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y002_cell_0125_slide2_4.png,Unusable,0.5929,0.0309,0.3762,0.5929,Unclustered,True,469800
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0026_slide2_7.png,Lymphocyte,0.4029,0.0041,0.593,0.593,NonMonocyte,True,58551
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y011_cell_0022_slide1_3.png,Monocyte_without_RBC,0.4035,0.0034,0.5931,0.5931,NonMonocyte,True,494598
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y003_cell_0025_slide2_2.png,RBC alone,0.4028,0.0041,0.5931,0.5931,NonMonocyte,True,60614
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0060_slide1_3.png,Monocyte_without_RBC,0.5932,0.3244,0.0824,0.5932,Unclustered,True,61061
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0077_slide1_3.png,Clustered_cell,0.5932,0.3972,0.0096,0.5932,Unclustered,True,61226
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0017_slide1_3.png,Clustered_cell,0.5933,0.3801,0.0266,0.5933,Unclustered,True,220589
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0103_slide1_8.png,Lymphocyte,0.4011,0.0056,0.5933,0.5933,NonMonocyte,True,57584
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0030_slide1_3.png,Clustered_cell,0.5935,0.3502,0.0563,0.5935,Unclustered,True,60677
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y012_cell_0015_slide1_4.png,Unusable,0.5935,0.0843,0.3222,0.5935,Unclustered,True,494771
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0014_slide1_8.png,Lymphocyte,0.5935,0.0204,0.3861,0.5935,Unclustered,True,56472
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0035_slide1_4.png,Monocyte_without_RBC,0.4025,0.004,0.5936,0.5936,NonMonocyte,True,220868
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0152_slide1_5.png,Monocyte_without_RBC,0.5937,0.0059,0.4004,0.5937,Unclustered,True,63625
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0055_slide1_1.png,Monocyte_without_RBC,0.5937,0.3668,0.0396,0.5937,Unclustered,True,64876
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0053_slide1_6.png,Clustered_cell,0.4034,0.5938,0.0028,0.5938,Clustered,True,221123
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0339_slide1_4.png,Monocyte_without_RBC,0.3107,0.0955,0.5938,0.5938,NonMonocyte,True,65952
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0029_slide1_1.png,Monocyte_without_RBC,0.3534,0.0527,0.5939,0.5939,NonMonocyte,True,62614
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0061_slide2_7.png,Monocyte_without_RBC,0.594,0.0247,0.3813,0.594,Unclustered,True,66886
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0131_slide1_6.png,Clustered_cell,0.0011,0.4049,0.594,0.594,NonMonocyte,True,67489
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y004_cell_0012_slide1_2.png,Lymphocyte,0.3698,0.0361,0.5941,0.5941,NonMonocyte,True,62358
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0095_slide1_2.png,Monocyte_without_RBC,0.5942,0.4027,0.0031,0.5942,Unclustered,True,61377
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0024_slide2_4.png,Unusable,0.5943,0.1136,0.2921,0.5943,Unclustered,True,66391
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0079_slide2_6.png,Clustered_cell,0.4018,0.5946,0.0036,0.5946,Clustered,True,63230
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0108_slide1_2.png,Clustered_cell,0.0056,0.3998,0.5946,0.5946,NonMonocyte,True,67306
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0112_slide1_3.png,Unusable,0.0022,0.5947,0.4032,0.5947,Clustered,True,61512
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0072_slide1_1.png,Monocyte_without_RBC,0.5948,0.2016,0.2035,0.5948,Unclustered,True,66981
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0057_slide1_4.png,Clustered_cell,0.0903,0.5948,0.3148,0.5948,Clustered,True,64903
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0262_slide1_5.png,Clustered_cell,0.0505,0.595,0.3546,0.595,Clustered,True,60078
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0056_slide1_7.png,Unusable,0.3794,0.0255,0.5951,0.5951,NonMonocyte,True,66829
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0082_slide1_5.png,Clustered_cell,0.0003,0.5951,0.4046,0.5951,Clustered,True,57404
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0177_slide1_5.png,Clustered_cell,0.0012,0.5951,0.4038,0.5951,Clustered,True,57866
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0073_slide1_4.png,Monocyte_without_RBC,0.3837,0.5951,0.0212,0.5951,Clustered,True,66993
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0013_slide2_7.png,Monocyte_without_RBC,0.2367,0.1679,0.5954,0.5954,NonMonocyte,True,220537
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0123_slide1_4.png,Clustered_cell,0.3594,0.5955,0.0451,0.5955,Clustered,True,469786
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0096_slide2_7.png,Monocyte_without_RBC,0.5955,0.0714,0.333,0.5955,Unclustered,True,65315
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0023_slide1_5.png,Clustered_cell,0.4005,0.5956,0.0039,0.5956,Clustered,True,64413
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x017_y002_cell_0101_slide1_1.png,Monocyte_with_RBC,0.3777,0.5957,0.0266,0.5957,Clustered,True,469639
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0143_slide1_5.png,Lymphocyte,0.3995,0.0047,0.5957,0.5957,NonMonocyte,True,59580
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0039_slide2_3.png,Clustered_cell,0.0272,0.5959,0.3769,0.5959,Clustered,True,60811
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0077_slide2_3.png,Monocyte_without_RBC,0.5959,0.04,0.3641,0.5959,Unclustered,True,59153
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0157_slide1_8.png,Clustered_cell,0.3445,0.5959,0.0597,0.5959,Clustered,True,479789
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0057_slide2_6.png,Monocyte_without_RBC,0.3953,0.0087,0.596,0.596,NonMonocyte,True,64910
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0064_slide1_5.png,RBC alone,0.0022,0.4017,0.5961,0.5961,NonMonocyte,True,59009
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0091_slide1_3.png,Monocyte_without_RBC,0.371,0.0329,0.5961,0.5961,NonMonocyte,True,65258
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0020_slide2_4.png,Monocyte_without_RBC,0.5961,0.0615,0.3425,0.5961,Unclustered,True,60545
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0111_slide1_6.png,Clustered_cell,0.0041,0.5962,0.3997,0.5962,Clustered,True,63429
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0013_slide1_7.png,Monocyte_without_RBC,0.5963,0.0859,0.3178,0.5963,Unclustered,True,220529
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0084_slide2_4.png,Monocyte_without_RBC,0.5963,0.3278,0.0759,0.5963,Unclustered,True,57431
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0051_slide1_5.png,Monocyte_without_RBC,0.5964,0.01,0.3936,0.5964,Unclustered,True,221094
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0040_slide1_5.png,Monocyte_without_RBC,0.5965,0.0933,0.3101,0.5965,Unclustered,True,66617
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0177_slide1_3.png,Clustered_cell,0.3658,0.5965,0.0378,0.5965,Clustered,True,67738
